Country_Region,Province_State,County,Combined_Key,Population_Density
US,Nebraska,Boone,"Boone, Nebraska, US",2.987909948
US,Nebraska,Box Butte,"Box Butte, Nebraska, US",3.981695167
US,Nebraska,Boyd,"Boyd, Nebraska, US",1.460214964
US,Nebraska,Brown,"Brown, Nebraska, US",0.944584305
US,Nebraska,Buffalo,"Buffalo, Nebraska, US",19.55194317
US,Nebraska,Burt,"Burt, Nebraska, US",5.127233038
US,Nebraska,Butler,"Butler, Nebraska, US",5.325150983
US,Nebraska,Cass,"Cass, Nebraska, US",17.80487703
US,Nebraska,Cedar,"Cedar, Nebraska, US",4.445499238
US,Nebraska,Chase,"Chase, Nebraska, US",1.611891253
US,Nebraska,Cherry,"Cherry, Nebraska, US",0.375076078
US,Nebraska,Cheyenne,"Cheyenne, Nebraska, US",3.179738737
US,Nebraska,Clay,"Clay, Nebraska, US",4.204495806
US,Nebraska,Colfax,"Colfax, Nebraska, US",10.09229052
US,Nebraska,Cuming,"Cuming, Nebraska, US",6.084652306
US,Nebraska,Custer,"Custer, Nebraska, US",1.623503835
US,Nebraska,Dakota,"Dakota, Nebraska, US",29.68487481
US,Nebraska,Dawes,"Dawes, Nebraska, US",2.459581421
US,Nebraska,Dawson,"Dawson, Nebraska, US",9.072036211
US,Nebraska,Deuel,"Deuel, Nebraska, US",1.662557131
US,Nebraska,Dixon,"Dixon, Nebraska, US",4.659724922
US,Nebraska,Dodge,"Dodge, Nebraska, US",26.77064844
US,Nebraska,Douglas,"Douglas, Nebraska, US",656.4846395
US,Nebraska,Dundy,"Dundy, Nebraska, US",0.849301948
US,Nebraska,Fillmore,"Fillmore, Nebraska, US",3.740430537
US,Nebraska,Franklin,"Franklin, Nebraska, US",2.015615508
US,Nebraska,Frontier,"Frontier, Nebraska, US",1.033560721
US,Nebraska,Furnas,"Furnas, Nebraska, US",2.569606067
US,Nebraska,Gage,"Gage, Nebraska, US",9.792428628
US,Nebraska,Garden,"Garden, Nebraska, US",0.421092294
US,Nebraska,Garfield,"Garfield, Nebraska, US",1.339384095
US,Nebraska,Gosper,"Gosper, Nebraska, US",1.698105872
US,Nebraska,Grant,"Grant, Nebraska, US",0.356844403
US,Nebraska,Greeley,"Greeley, Nebraska, US",1.633007952
US,Nebraska,Hall,"Hall, Nebraska, US",43.34746351
US,Nebraska,Hamilton,"Hamilton, Nebraska, US",6.539323541
US,Nebraska,Harlan,"Harlan, Nebraska, US",2.398373809
US,Nebraska,Hayes,"Hayes, Nebraska, US",0.510607004
US,Nebraska,Hitchcock,"Hitchcock, Nebraska, US",1.546165195
US,Nebraska,Holt,"Holt, Nebraska, US",1.639703994
US,Nebraska,Hooker,"Hooker, Nebraska, US",0.369954722
US,Nebraska,Howard,"Howard, Nebraska, US",4.343614272
US,Nebraska,Jefferson,"Jefferson, Nebraska, US",4.86749085
US,Nebraska,Johnson,"Johnson, Nebraska, US",5.33560115
US,Nebraska,Kearney,"Kearney, Nebraska, US",4.900290674
US,Nebraska,Keith,"Keith, Nebraska, US",2.945592319
US,Nebraska,Keya Paha,"Keya Paha, Nebraska, US",0.395553506
US,Nebraska,Kimball,"Kimball, Nebraska, US",1.487464399
US,Nebraska,Knox,"Knox, Nebraska, US",2.946855855
US,Nebraska,Lancaster,"Lancaster, Nebraska, US",142.9473945
US,Nebraska,Lincoln,"Lincoln, Nebraska, US",5.335433147
US,Nebraska,Logan,"Logan, Nebraska, US",0.599457131
US,Nebraska,Loup,"Loup, Nebraska, US",0.400818445
US,Nebraska,McPherson,"McPherson, Nebraska, US",0.204069379
US,Nebraska,Madison,"Madison, Nebraska, US",23.71004316
US,Nebraska,Merrick,"Merrick, Nebraska, US",6.200975825
US,Nebraska,Morrill,"Morrill, Nebraska, US",1.312734764
US,Nebraska,Nance,"Nance, Nebraska, US",3.10711532
US,Nebraska,Nemaha,"Nemaha, Nebraska, US",6.638229442
US,Nebraska,Nuckolls,"Nuckolls, Nebraska, US",2.869810904
US,Nebraska,Otoe,"Otoe, Nebraska, US",9.968883881
US,Nebraska,Pawnee,"Pawnee, Nebraska, US",2.396822475
US,Nebraska,Perkins,"Perkins, Nebraska, US",1.270637464
US,Nebraska,Phelps,"Phelps, Nebraska, US",6.523378493
US,Nebraska,Pierce,"Pierce, Nebraska, US",4.820478828
US,Nebraska,Platte,"Platte, Nebraska, US",18.93739637
US,Nebraska,Polk,"Polk, Nebraska, US",4.62869233
US,Nebraska,Red Willow,"Red Willow, Nebraska, US",5.81894875
US,Nebraska,Richardson,"Richardson, Nebraska, US",5.603593945
US,Nebraska,Rock,"Rock, Nebraska, US",0.516950977
US,Nebraska,Saline,"Saline, Nebraska, US",9.609820964
US,Nebraska,Sarpy,"Sarpy, Nebraska, US",289.1498948
US,Nebraska,Saunders,"Saunders, Nebraska, US",10.81906276
US,Nebraska,Scotts Bluff,"Scotts Bluff, Nebraska, US",18.93133088
US,Nebraska,Seward,"Seward, Nebraska, US",11.57233115
US,Nebraska,Sheridan,"Sheridan, Nebraska, US",0.827895094
US,Nebraska,Sherman,"Sherman, Nebraska, US",2.075757321
US,Nebraska,Sioux,"Sioux, Nebraska, US",0.236515051
US,Nebraska,Stanton,"Stanton, Nebraska, US",5.410380323
US,Nebraska,Thayer,"Thayer, Nebraska, US",3.430332655
US,Nebraska,Thomas,"Thomas, Nebraska, US",0.349327722
US,Nebraska,Thurston,"Thurston, Nebraska, US",7.00427631
US,Nebraska,Valley,"Valley, Nebraska, US",2.870729905
US,Nebraska,Washington,"Washington, Nebraska, US",20.01910761
US,Nebraska,Wayne,"Wayne, Nebraska, US",8.165474763
US,Nebraska,Webster,"Webster, Nebraska, US",2.39822493
US,Nebraska,Wheeler,"Wheeler, Nebraska, US",0.551782334
US,Nebraska,York,"York, Nebraska, US",9.306082763
US,Nevada,Churchill,"Churchill, Nevada, US",1.880169072
US,Nevada,Clark,"Clark, Nevada, US",104.7773624
US,Nevada,Douglas,"Douglas, Nevada, US",26.01935166
US,Nevada,Elko,"Elko, Nevada, US",1.175046521
US,Nevada,Esmeralda,"Esmeralda, Nevada, US",0.105744821
US,Nevada,Eureka,"Eureka, Nevada, US",0.169210084
US,Nevada,Humboldt,"Humboldt, Nevada, US",0.67698502
US,Nevada,Lander,"Lander, Nevada, US",0.404097487
US,Nevada,Lincoln,"Lincoln, Nevada, US",0.187869851
US,Nevada,Lyon,"Lyon, Nevada, US",10.25530062
US,Nevada,Mineral,"Mineral, Nevada, US",0.457621869
US,Nevada,Nye,"Nye, Nevada, US",0.928097868
US,Nevada,Pershing,"Pershing, Nevada, US",0.422841718
US,Nevada,Storey,"Storey, Nevada, US",5.76438581
US,Nevada,Washoe,"Washoe, Nevada, US",27.60229777
US,Nevada,White Pine,"White Pine, Nevada, US",0.423622183
US,Nevada,Carson City,"Carson City, Nevada, US",145.3721513
US,New Hampshire,Belknap,"Belknap, New Hampshire, US",58.26447251
US,New Hampshire,Carroll,"Carroll, New Hampshire, US",19.8217429
US,New Hampshire,Cheshire,"Cheshire, New Hampshire, US",41.66540897
US,New Hampshire,Coos,"Coos, New Hampshire, US",6.892993893
US,New Hampshire,Grafton,"Grafton, New Hampshire, US",20.29512615
US,New Hampshire,Hillsborough,"Hillsborough, New Hampshire, US",181.0770805
US,New Hampshire,Merrimack,"Merrimack, New Hampshire, US",61.85570414
US,New Hampshire,Rockingham,"Rockingham, New Hampshire, US",169.417981
US,New Hampshire,Strafford,"Strafford, New Hampshire, US",134.7083877
US,New Hampshire,Sullivan,"Sullivan, New Hampshire, US",30.97544782
US,New Jersey,Atlantic,"Atlantic, New Jersey, US",186.6445126
US,New Jersey,Bergen,"Bergen, New Jersey, US",1542.514631
US,New Jersey,Burlington,"Burlington, New Jersey, US",215.6107178
US,New Jersey,Camden,"Camden, New Jersey, US",885.0013032
US,New Jersey,Cape May,"Cape May, New Jersey, US",143.8511318
US,New Jersey,Cumberland,"Cumberland, New Jersey, US",122.5339021
US,New Jersey,Essex,"Essex, New Jersey, US",2430.062385
US,New Jersey,Gloucester,"Gloucester, New Jersey, US",348.783328
US,New Jersey,Hudson,"Hudson, New Jersey, US",5589.05695
US,New Jersey,Hunterdon,"Hunterdon, New Jersey, US",112.8552591
US,New Jersey,Mercer,"Mercer, New Jersey, US",634.3949589
US,New Jersey,Middlesex,"Middlesex, New Jersey, US",1032.248366
US,New Jersey,Monmouth,"Monmouth, New Jersey, US",514.1065673
US,New Jersey,Morris,"Morris, New Jersey, US",414.4534852
US,New Jersey,Ocean,"Ocean, New Jersey, US",363.7218004
US,New Jersey,Passaic,"Passaic, New Jersey, US",1046.233338
US,New Jersey,Salem,"Salem, New Jersey, US",73.69160463
US,New Jersey,Somerset,"Somerset, New Jersey, US",422.3190815
US,New Jersey,Sussex,"Sussex, New Jersey, US",105.9174896
US,New Jersey,Union,"Union, New Jersey, US",2077.943059
US,New Jersey,Warren,"Warren, New Jersey, US",115.1076239
US,New Mexico,Bernalillo,"Bernalillo, New Mexico, US",225.3235596
US,New Mexico,Catron,"Catron, New Mexico, US",0.197339545
US,New Mexico,Chaves,"Chaves, New Mexico, US",4.165683658
US,New Mexico,Cibola,"Cibola, New Mexico, US",2.294339254
US,New Mexico,Colfax,"Colfax, New Mexico, US",1.269172936
US,New Mexico,Curry,"Curry, New Mexico, US",13.79056247
US,New Mexico,De Baca,"De Baca, New Mexico, US",0.342373576
US,New Mexico,Doña Ana,"Doña Ana, New Mexico, US",21.83262512
US,New Mexico,Eddy,"Eddy, New Mexico, US",5.309932336
US,New Mexico,Grant,"Grant, New Mexico, US",2.735142715
US,New Mexico,Guadalupe,"Guadalupe, New Mexico, US",0.55842484
US,New Mexico,Harding,"Harding, New Mexico, US",0.083379305
US,New Mexico,Hidalgo,"Hidalgo, New Mexico, US",0.490812579
US,New Mexico,Lea,"Lea, New Mexico, US",6.165546329
US,New Mexico,Lincoln,"Lincoln, New Mexico, US",1.556999256
US,New Mexico,Los Alamos,"Los Alamos, New Mexico, US",64.90186053
US,New Mexico,Luna,"Luna, New Mexico, US",3.159397718
US,New Mexico,McKinley,"McKinley, New Mexico, US",5.160303396
US,New Mexico,Mora,"Mora, New Mexico, US",0.914618967
US,New Mexico,Otero,"Otero, New Mexico, US",3.838797533
US,New Mexico,Quay,"Quay, New Mexico, US",1.124899084
US,New Mexico,Rio Arriba,"Rio Arriba, New Mexico, US",2.58946426
US,New Mexico,Roosevelt,"Roosevelt, New Mexico, US",3.01756389
US,New Mexico,Sandoval,"Sandoval, New Mexico, US",14.64948722
US,New Mexico,San Juan,"San Juan, New Mexico, US",8.919493131
US,New Mexico,San Miguel,"San Miguel, New Mexico, US",2.292482223
US,New Mexico,Santa Fe,"Santa Fe, New Mexico, US",30.10170894
US,New Mexico,Sierra,"Sierra, New Mexico, US",1.028233873
US,New Mexico,Socorro,"Socorro, New Mexico, US",0.987564721
US,New Mexico,Taos,"Taos, New Mexico, US",5.76565773
US,New Mexico,Torrance,"Torrance, New Mexico, US",1.79996145
US,New Mexico,Union,"Union, New Mexico, US",0.421424886
US,New Mexico,Valencia,"Valencia, New Mexico, US",27.49185961
US,New York,Albany,"Albany, New York, US",227.0299683
US,New York,Allegany,"Allegany, New York, US",17.63858838
US,New York,Bronx,"Bronx, New York, US",13202.5153
US,New York,Broome,"Broome, New York, US",106.3436213
US,New York,Cattaraugus,"Cattaraugus, New York, US",22.92557801
US,New York,Cayuga,"Cayuga, New York, US",43.4727628
US,New York,Chautauqua,"Chautauqua, New York, US",47.21686759
US,New York,Chemung,"Chemung, New York, US",81.26735421
US,New York,Chenango,"Chenango, New York, US",20.89013457
US,New York,Clinton,"Clinton, New York, US",30.05984747
US,New York,Columbia,"Columbia, New York, US",37.06052091
US,New York,Cortland,"Cortland, New York, US",37.25221569
US,New York,Delaware,"Delaware, New York, US",12.17982076
US,New York,Dutchess,"Dutchess, New York, US",142.6173355
US,New York,Erie,"Erie, New York, US",340.609971
US,New York,Essex,"Essex, New York, US",8.124182895
US,New York,Franklin,"Franklin, New York, US",12.01333702
US,New York,Fulton,"Fulton, New York, US",41.880882
US,New York,Genesee,"Genesee, New York, US",45.51733961
US,New York,Greene,"Greene, New York, US",28.40871645
US,New York,Hamilton,"Hamilton, New York, US",1.028556276
US,New York,Herkimer,"Herkimer, New York, US",17.09745413
US,New York,Jefferson,"Jefferson, New York, US",34.82996277
US,New York,Kings,"Kings, New York, US",14475.02544
US,New York,Lewis,"Lewis, New York, US",8.093460876
US,New York,Livingston,"Livingston, New York, US",39.05683212
US,New York,Madison,"Madison, New York, US",42.07261082
US,New York,Monroe,"Monroe, New York, US",437.4604077
US,New York,Montgomery,"Montgomery, New York, US",47.3398751
US,New York,Nassau,"Nassau, New York, US",1840.443984
US,New York,New York,"New York, New York, US",27819.8048
US,New York,Niagara,"Niagara, New York, US",156.4831231
US,New York,Oneida,"Oneida, New York, US",73.49927817
US,New York,Onondaga,"Onondaga, New York, US",230.2773622
US,New York,Ontario,"Ontario, New York, US",65.62805041
US,New York,Orange,"Orange, New York, US",179.7740783
US,New York,Orleans,"Orleans, New York, US",40.63188004
US,New York,Oswego,"Oswego, New York, US",48.32299623
US,New York,Otsego,"Otsego, New York, US",23.22022723
US,New York,Putnam,"Putnam, New York, US",166.0782406
US,New York,Queens,"Queens, New York, US",8158.437153
US,New York,Rensselaer,"Rensselaer, New York, US",94.3461432
US,New York,Richmond,"Richmond, New York, US",3182.469323
US,New York,Rockland,"Rockland, New York, US",720.588009
US,New York,St. Lawrence,"St. Lawrence, New York, US",15.78810561
US,New York,Saratoga,"Saratoga, New York, US",108.3842223
US,New York,Schenectady,"Schenectady, New York, US",292.3099656
US,New York,Schoharie,"Schoharie, New York, US",19.47465415
US,New York,Schuyler,"Schuyler, New York, US",21.15696809
US,New York,Seneca,"Seneca, New York, US",41.28321835
US,New York,Steuben,"Steuben, New York, US",26.91291732
US,New York,Suffolk,"Suffolk, New York, US",630.0681534
US,New York,Sullivan,"Sullivan, New York, US",29.99485049
US,New York,Tioga,"Tioga, New York, US",36.51369922
US,New York,Tompkins,"Tompkins, New York, US",83.75559012
US,New York,Ulster,"Ulster, New York, US",61.57895417
US,New York,Warren,"Warren, New York, US",28.70684208
US,New York,Washington,"Washington, New York, US",28.72095934
US,New York,Wayne,"Wayne, New York, US",58.09538513
US,New York,Westchester,"Westchester, New York, US",868.7630666
US,New York,Wyoming,"Wyoming, New York, US",26.42298174
US,New York,Yates,"Yates, New York, US",28.55607296
US,North Carolina,Alamance,"Alamance, North Carolina, US",146.4195117
US,North Carolina,Alexander,"Alexander, North Carolina, US",55.12519437
US,North Carolina,Alleghany,"Alleghany, North Carolina, US",18.07442269
US,North Carolina,Anson,"Anson, North Carolina, US",18.38460003
US,North Carolina,Ashe,"Ashe, North Carolina, US",24.3309623
US,North Carolina,Avery,"Avery, North Carolina, US",27.31960936
US,North Carolina,Beaufort,"Beaufort, North Carolina, US",21.92453498
US,North Carolina,Bertie,"Bertie, North Carolina, US",10.84789289
US,North Carolina,Bladen,"Bladen, North Carolina, US",14.9071817
US,North Carolina,Brunswick,"Brunswick, North Carolina, US",57.67976134
US,North Carolina,Buncombe,"Buncombe, North Carolina, US",149.6625061
US,North Carolina,Burke,"Burke, North Carolina, US",68.42254022
US,North Carolina,Cabarrus,"Cabarrus, North Carolina, US",215.3137563
US,North Carolina,Caldwell,"Caldwell, North Carolina, US",66.91171792
US,North Carolina,Camden,"Camden, North Carolina, US",16.78371294
US,North Carolina,Carteret,"Carteret, North Carolina, US",52.42275604
US,North Carolina,Caswell,"Caswell, North Carolina, US",20.64641073
US,North Carolina,Catawba,"Catawba, North Carolina, US",150.7660738
US,North Carolina,Chatham,"Chatham, North Carolina, US",39.52730186
US,North Carolina,Cherokee,"Cherokee, North Carolina, US",23.45075357
US,North Carolina,Chowan,"Chowan, North Carolina, US",31.76573696
US,North Carolina,Clay,"Clay, North Carolina, US",19.4197422
US,North Carolina,Cleveland,"Cleveland, North Carolina, US",80.81165896
US,North Carolina,Columbus,"Columbus, North Carolina, US",23.16860564
US,North Carolina,Craven,"Craven, North Carolina, US",56.326586
US,North Carolina,Cumberland,"Cumberland, North Carolina, US",196.4978597
US,North Carolina,Currituck,"Currituck, North Carolina, US",38.02387756
US,North Carolina,Dare,"Dare, North Carolina, US",36.00929191
US,North Carolina,Davidson,"Davidson, North Carolina, US",114.9316993
US,North Carolina,Davie,"Davie, North Carolina, US",61.48313306
US,North Carolina,Duplin,"Duplin, North Carolina, US",27.98934165
US,North Carolina,Durham,"Durham, North Carolina, US",413.0661931
US,North Carolina,Edgecombe,"Edgecombe, North Carolina, US",40.74050477
US,North Carolina,Forsyth,"Forsyth, North Carolina, US",351.818409
US,North Carolina,Franklin,"Franklin, North Carolina, US",50.95320151
US,North Carolina,Gaston,"Gaston, North Carolina, US",235.0834095
US,North Carolina,Gates,"Gates, North Carolina, US",13.10727687
US,North Carolina,Graham,"Graham, North Carolina, US",11.31599656
US,North Carolina,Granville,"Granville, North Carolina, US",42.72888447
US,North Carolina,Greene,"Greene, North Carolina, US",30.40886897
US,North Carolina,Guilford,"Guilford, North Carolina, US",312.9883303
US,North Carolina,Halifax,"Halifax, North Carolina, US",27.60090416
US,North Carolina,Harnett,"Harnett, North Carolina, US",84.58897537
US,North Carolina,Haywood,"Haywood, North Carolina, US",42.15136875
US,North Carolina,Henderson,"Henderson, North Carolina, US",117.6382408
US,North Carolina,Hertford,"Hertford, North Carolina, US",26.40568695
US,North Carolina,Hoke,"Hoke, North Carolina, US",52.69099177
US,North Carolina,Hyde,"Hyde, North Carolina, US",3.40051688
US,North Carolina,Iredell,"Iredell, North Carolina, US",116.0105487
US,North Carolina,Jackson,"Jackson, North Carolina, US",33.21533826
US,North Carolina,Johnston,"Johnston, North Carolina, US",93.28731529
US,North Carolina,Jones,"Jones, North Carolina, US",7.941273325
US,North Carolina,Lee,"Lee, North Carolina, US",91.01472262
US,North Carolina,Lenoir,"Lenoir, North Carolina, US",55.36507148
US,North Carolina,Lincoln,"Lincoln, North Carolina, US",106.2885681
US,North Carolina,McDowell,"McDowell, North Carolina, US",39.58744155
US,North Carolina,Macon,"Macon, North Carolina, US",25.76839886
US,North Carolina,Madison,"Madison, North Carolina, US",18.38131549
US,North Carolina,Martin,"Martin, North Carolina, US",19.50200006
US,North Carolina,Mecklenburg,"Mecklenburg, North Carolina, US",777.490679
US,North Carolina,Mitchell,"Mitchell, North Carolina, US",26.24596882
US,North Carolina,Montgomery,"Montgomery, North Carolina, US",21.47453903
US,North Carolina,Moore,"Moore, North Carolina, US",52.92208077
US,North Carolina,Nash,"Nash, North Carolina, US",67.15748107
US,North Carolina,New Hanover,"New Hanover, North Carolina, US",450.4417618
US,North Carolina,Northampton,"Northampton, North Carolina, US",14.52336894
US,North Carolina,Onslow,"Onslow, North Carolina, US",98.26201274
US,North Carolina,Orange,"Orange, North Carolina, US",138.8280019
US,North Carolina,Pamlico,"Pamlico, North Carolina, US",14.62017189
US,North Carolina,Pasquotank,"Pasquotank, North Carolina, US",67.18498084
US,North Carolina,Pender,"Pender, North Carolina, US",26.15386784
US,North Carolina,Perquimans,"Perquimans, North Carolina, US",21.0264128
US,North Carolina,Person,"Person, North Carolina, US",38.68063514
US,North Carolina,Pitt,"Pitt, North Carolina, US",104.9774445
US,North Carolina,Polk,"Polk, North Carolina, US",33.23227784
US,North Carolina,Randolph,"Randolph, North Carolina, US",70.55487528
US,North Carolina,Richmond,"Richmond, North Carolina, US",36.83225335
US,North Carolina,Robeson,"Robeson, North Carolina, US",54.3898503
US,North Carolina,Rockingham,"Rockingham, North Carolina, US",62.30119042
US,North Carolina,Rowan,"Rowan, North Carolina, US",105.3842697
US,North Carolina,Rutherford,"Rutherford, North Carolina, US",45.43057632
US,North Carolina,Sampson,"Sampson, North Carolina, US",25.95007128
US,North Carolina,Scotland,"Scotland, North Carolina, US",42.66062983
US,North Carolina,Stanly,"Stanly, North Carolina, US",59.71835464
US,North Carolina,Stokes,"Stokes, North Carolina, US",39.47323116
US,North Carolina,Surry,"Surry, North Carolina, US",52.1554812
US,North Carolina,Swain,"Swain, North Carolina, US",10.42865887
US,North Carolina,Transylvania,"Transylvania, North Carolina, US",34.19200208
US,North Carolina,Tyrrell,"Tyrrell, North Carolina, US",4.069740194
US,North Carolina,Union,"Union, North Carolina, US",138.3415406
US,North Carolina,Vance,"Vance, North Carolina, US",68.04566958
US,North Carolina,Wake,"Wake, North Carolina, US",484.0293229
US,North Carolina,Warren,"Warren, North Carolina, US",18.02480365
US,North Carolina,Washington,"Washington, North Carolina, US",13.54495067
US,North Carolina,Watauga,"Watauga, North Carolina, US",66.88043417
US,North Carolina,Wayne,"Wayne, North Carolina, US",86.43433211
US,North Carolina,Wilkes,"Wilkes, North Carolina, US",35.03134634
US,North Carolina,Wilson,"Wilson, North Carolina, US",85.43582742
US,North Carolina,Yadkin,"Yadkin, North Carolina, US",43.41806243
US,North Carolina,Yancey,"Yancey, North Carolina, US",21.82161709
US,North Dakota,Adams,"Adams, North Dakota, US",0.919113298
US,North Dakota,Barnes,"Barnes, North Dakota, US",2.80499578
US,North Dakota,Benson,"Benson, North Dakota, US",1.914602497
US,North Dakota,Billings,"Billings, North Dakota, US",0.317931699
US,North Dakota,Bottineau,"Bottineau, North Dakota, US",1.524809163
US,North Dakota,Bowman,"Bowman, North Dakota, US",1.061706473
US,North Dakota,Burke,"Burke, North Dakota, US",0.774245882
US,North Dakota,Burleigh,"Burleigh, North Dakota, US",22.1694151
US,North Dakota,Cass,"Cass, North Dakota, US",38.10818851
US,North Dakota,Cavalier,"Cavalier, North Dakota, US",0.991599941
US,North Dakota,Dickey,"Dickey, North Dakota, US",1.695959278
US,North Dakota,Divide,"Divide, North Dakota, US",0.725505176
US,North Dakota,Dunn,"Dunn, North Dakota, US",0.843341809
US,North Dakota,Eddy,"Eddy, North Dakota, US",1.417163096
US,North Dakota,Emmons,"Emmons, North Dakota, US",0.857256796
US,North Dakota,Foster,"Foster, North Dakota, US",1.999015167
US,North Dakota,Golden Valley,"Golden Valley, North Dakota, US",0.725549989
US,North Dakota,Grand Forks,"Grand Forks, North Dakota, US",18.92762217
US,North Dakota,Grant,"Grant, North Dakota, US",0.553851572
US,North Dakota,Griggs,"Griggs, North Dakota, US",1.234321195
US,North Dakota,Hettinger,"Hettinger, North Dakota, US",0.878449452
US,North Dakota,Kidder,"Kidder, North Dakota, US",0.70295402
US,North Dakota,LaMoure,"LaMoure, North Dakota, US",1.381413591
US,North Dakota,Logan,"Logan, North Dakota, US",0.749418756
US,North Dakota,McHenry,"McHenry, North Dakota, US",1.221167228
US,North Dakota,McIntosh,"McIntosh, North Dakota, US",1.05127794
US,North Dakota,McKenzie,"McKenzie, North Dakota, US",1.753380816
US,North Dakota,McLean,"McLean, North Dakota, US",1.757861143
US,North Dakota,Mercer,"Mercer, North Dakota, US",3.173475024
US,North Dakota,Morton,"Morton, North Dakota, US",6.122544916
US,North Dakota,Mountrail,"Mountrail, North Dakota, US",2.147448976
US,North Dakota,Nelson,"Nelson, North Dakota, US",1.14834598
US,North Dakota,Oliver,"Oliver, North Dakota, US",0.981672527
US,North Dakota,Pembina,"Pembina, North Dakota, US",2.421474483
US,North Dakota,Pierce,"Pierce, North Dakota, US",1.596034519
US,North Dakota,Ramsey,"Ramsey, North Dakota, US",3.759383435
US,North Dakota,Ransom,"Ransom, North Dakota, US",2.40027493
US,North Dakota,Renville,"Renville, North Dakota, US",1.098365691
US,North Dakota,Richland,"Richland, North Dakota, US",4.380133041
US,North Dakota,Rolette,"Rolette, North Dakota, US",6.243389729
US,North Dakota,Sargent,"Sargent, North Dakota, US",1.746330823
US,North Dakota,Sheridan,"Sheridan, North Dakota, US",0.55788079
US,North Dakota,Sioux,"Sioux, North Dakota, US",1.557332831
US,North Dakota,Slope,"Slope, North Dakota, US",0.223737517
US,North Dakota,Stark,"Stark, North Dakota, US",8.931224583
US,North Dakota,Steele,"Steele, North Dakota, US",1.035447223
US,North Dakota,Stutsman,"Stutsman, North Dakota, US",3.660565624
US,North Dakota,Towner,"Towner, North Dakota, US",0.846399517
US,North Dakota,Traill,"Traill, North Dakota, US",3.592037206
US,North Dakota,Walsh,"Walsh, North Dakota, US",3.254098253
US,North Dakota,Ward,"Ward, North Dakota, US",13.24099277
US,North Dakota,Wells,"Wells, North Dakota, US",1.232182117
US,North Dakota,Williams,"Williams, North Dakota, US",6.328861656
US,Ohio,Adams,"Adams, Ohio, US",18.43528327
US,Ohio,Allen,"Allen, Ohio, US",99.41870485
US,Ohio,Ashland,"Ashland, Ohio, US",48.81671864
US,Ohio,Ashtabula,"Ashtabula, Ohio, US",53.96951051
US,Ohio,Athens,"Athens, Ohio, US",50.54941896
US,Ohio,Auglaize,"Auglaize, Ohio, US",44.03976778
US,Ohio,Belmont,"Belmont, Ohio, US",49.68223263
US,Ohio,Brown,"Brown, Ohio, US",34.4162569
US,Ohio,Butler,"Butler, Ohio, US",313.0169285
US,Ohio,Carroll,"Carroll, Ohio, US",26.98352715
US,Ohio,Champaign,"Champaign, Ohio, US",34.97825851
US,Ohio,Clark,"Clark, Ohio, US",131.5326244
US,Ohio,Clermont,"Clermont, Ohio, US",173.5467612
US,Ohio,Clinton,"Clinton, Ohio, US",39.58094919
US,Ohio,Columbiana,"Columbiana, Ohio, US",75.49120655
US,Ohio,Coshocton,"Coshocton, Ohio, US",25.04020235
US,Ohio,Crawford,"Crawford, Ohio, US",40.3807481
US,Ohio,Cuyahoga,"Cuyahoga, Ohio, US",1058.845542
US,Ohio,Darke,"Darke, Ohio, US",33.39676244
US,Ohio,Defiance,"Defiance, Ohio, US",35.92080315
US,Ohio,Delaware,"Delaware, Ohio, US",171.6427445
US,Ohio,Erie,"Erie, Ohio, US",115.3782918
US,Ohio,Fairfield,"Fairfield, Ohio, US",117.0455016
US,Ohio,Fayette,"Fayette, Ohio, US",27.21693041
US,Ohio,Franklin,"Franklin, Ohio, US",924.8617766
US,Ohio,Fulton,"Fulton, Ohio, US",40.28660522
US,Ohio,Gallia,"Gallia, Ohio, US",24.98947146
US,Ohio,Geauga,"Geauga, Ohio, US",90.62809664
US,Ohio,Greene,"Greene, Ohio, US",154.7781165
US,Ohio,Guernsey,"Guernsey, Ohio, US",29.03526107
US,Ohio,Hamilton,"Hamilton, Ohio, US",772.3432857
US,Ohio,Hancock,"Hancock, Ohio, US",55.00347628
US,Ohio,Hardin,"Hardin, Ohio, US",25.88926772
US,Ohio,Harrison,"Harrison, Ohio, US",14.68955905
US,Ohio,Henry,"Henry, Ohio, US",25.35218255
US,Ohio,Highland,"Highland, Ohio, US",30.0227579
US,Ohio,Hocking,"Hocking, Ohio, US",26.11268645
US,Ohio,Holmes,"Holmes, Ohio, US",40.07562584
US,Ohio,Huron,"Huron, Ohio, US",45.92191061
US,Ohio,Jackson,"Jackson, Ohio, US",29.87693554
US,Ohio,Jefferson,"Jefferson, Ohio, US",63.27687522
US,Ohio,Knox,"Knox, Ohio, US",44.97621412
US,Ohio,Lake,"Lake, Ohio, US",387.4186669
US,Ohio,Lawrence,"Lawrence, Ohio, US",51.6272581
US,Ohio,Licking,"Licking, Ohio, US",97.47807618
US,Ohio,Logan,"Logan, Ohio, US",38.1576236
US,Ohio,Lorain,"Lorain, Ohio, US",241.0812951
US,Ohio,Lucas,"Lucas, Ohio, US",489.9833862
US,Ohio,Madison,"Madison, Ohio, US",36.45923381
US,Ohio,Mahoning,"Mahoning, Ohio, US",216.7995986
US,Ohio,Marion,"Marion, Ohio, US",62.4866796
US,Ohio,Medina,"Medina, Ohio, US",162.4115331
US,Ohio,Meigs,"Meigs, Ohio, US",20.79073257
US,Ohio,Mercer,"Mercer, Ohio, US",34.06963532
